,quorum_campinas_sp,quorum_birigui_sp,quorum_mogi_das_cruzes_sp,quorum_santo_andre_sp,quorum_maua_sp,quorum_sao_vicente_sp,quorum_aruja_sp,quorum_itapeva_sp,quorum_braganca_paulista_sp,quorum_lorena_sp,quorum_salto_sp,quorum_guaratingueta_sp,quorum_votuporanga_sp,quorum_ibiuna_sp,quorum_catanduva_sp,quorum_pindamonhangaba_sp,quorum_praia_grande_sp,quorum_cajamar_sp,quorum_sumare_sp,quorum_sao_jose_dos_campos_sp,quorum_paulinia_sp,quorum_barueri_sp,quorum_sao_sebastiao_sp,quorum_rio_claro_sp,quorum_cotia_sp,quorum_guarulhos_sp,quorum_assis_sp,quorum_osasco_sp,quorum_taboao_da_serra_sp,quorum_leme_sp,quorum_limeira_sp,quorum_araras_sp,quorum_marilia_sp,quorum_caraguatatuba_sp,quorum_jundiai_sp,quorum_vinhedo_sp,quorum_sao_paulo_sp,quorum_sao_bernardo_do_campo_sp,quorum_tatui_sp,quorum_diadema_sp,quorum_varzea_paulista_sp,quorum_jau_sp,quorum_sao_caetano_do_sul_sp,quorum_jandira_sp,quorum_itapetininga_sp,quorum_aracatuca_sp,quorum_itapecerica_da_serra_sp,quorum_cruzeiro_sp,quorum_caieiras_sp,quorum_poa_sp,quorum_ubatuba_sp,quorum_itu_sp,quorum_mogi_mirim_sp,quorum_cubatao_sp,quorum_hortolandia_sp,quorum_valinhos_sp,quorum_lins_sp,quorum_embu_das_artes_sp,quorum_sao_carlos_sp,quorum_mairipora_sp,quorum_atibaia_sp,quorum_bauru_sp,quorum_franca_sp,quorum_guaruja_sp,quorum_sao_jose_do_rio_preto_sp,quorum_ferraz_de_vasconcelos_sp,quorum_votorantim_sp,quorum_mogi_guacu_sp,quorum_itanhaem_sp,quorum_franco_da_rocha_sp,quorum_sao_roque_sp,quorum_sao_joao_da_boa_vista_sp,quorum_ourinhos_sp,quorum_botucatu_sp,quorum_santana_de_parnaiba_sp,quorum_suzano_sp,quorum_sertaozinho_sp,quorum_taubate_sp,quorum_cacapava_sp,quorum_indaiatuba_sp,quorum_sorocaba_sp,quorum_bebedouro_sp,quorum_santos_sp,quorum_carapicuiba_sp,quorum_itatiba_sp,quorum_itaquaquecetuba_sp,quorum_avare_sp,quorum_araraquara_sp,quorum_ribeirao_pires_sp,quorum_campo_limpo_paulista_sp,quorum_piracicaba_sp,quorum_barretos_sp,quorum_francisco_morato_sp,quorum_ribeirao_preto_sp,quorum_americana_sp,quorum_itapevi_sp,quorum_presidente_prudente_sp,quorum_jacarei_sp,quorum_matao_sp,quorum_santa_barbara_doeste_sp
quorum_paulinia_sp,0.6622143,0.6367178,0.6934514,0.6297023,0.66769636,0.65162164,0.5654998,0.6711509,0.572043,0.6308691,0.6871606,0.7149773,0.55812556,0.6293892,0.6939404,0.64275277,0.77070045,0.6009165,0.62183285,0.7328142,1.0000001,0.6460388,0.61778784,0.51020336,0.6681222,0.6318933,0.6384319,0.78124213,0.55766183,0.64635795,0.70223033,0.7098415,0.6176413,0.64768374,0.650378,0.7320995,0.74123734,0.6618614,0.72310615,0.7162281,0.5921869,0.73364484,0.65877986,0.7318724,0.76258445,0.55265784,0.72314155,0.71994376,0.6144434,0.8052772,0.7404429,0.6521652,0.63099974,0.7107445,0.70594084,0.71049,0.64518654,0.62924725,0.6831678,0.5241445,0.57115,0.61631584,0.72395164,0.6910584,0.61655396,0.736377,0.6772271,0.65835404,0.75859267,0.732598,0.7824486,0.64972883,0.60777,0.6350855,0.67504907,0.76535183,0.64540994,0.7245951,0.6205234,0.7792609,0.7068352,0.71670663,0.6943728,0.7164389,0.56901586,0.71014506,0.66381437,0.70793927,0.5851767,0.62317663,0.78362185,0.687971,0.6688281,0.640991,0.65803045,0.7494971,0.68029857,0.65535045,0.5584982,0.68122065
quorum_barueri_sp,0.9121451,0.8270557,0.8435881,0.8110757,0.8426547,0.83038557,0.85297465,0.8639008,0.7175372,0.7718452,0.8501879,0.76874566,0.84289944,0.83468115,0.8347527,0.8166027,0.7179688,0.83310694,0.7233152,0.79395175,0.6460388,1.0,0.8320142,0.55663407,0.83955693,0.804508,0.8300744,0.7378981,0.80703413,0.8135051,0.85792387,0.7523565,0.8480102,0.8164822,0.8037429,0.78902256,0.8330167,0.8307942,0.8207413,0.7778195,0.8664968,0.83649695,0.8298831,0.75050557,0.71677893,0.842535,0.82387704,0.79067516,0.8492675,0.7918116,0.8345545,0.7876307,0.8013755,0.8277166,0.83957267,0.8161812,0.8149133,0.86254,0.8373078,0.843385,0.8784863,0.8598202,0.8502885,0.77181125,0.8190979,0.81219226,0.60296327,0.83123595,0.7862915,0.76099205,0.77307224,0.8317602,0.82109463,0.8325489,0.84884536,0.7635136,0.7713689,0.6739553,0.87144387,0.76495624,0.83905405,0.864216,0.7895644,0.80778015,0.8494357,0.7648614,0.7859025,0.82964575,0.68411535,0.82010823,0.708681,0.8095745,0.7633134,0.75662977,0.7793003,0.7840408,0.75197285,0.78911245,0.8763788,0.84206057
quorum_sao_sebastiao_sp,0.8599771,0.8831859,0.8146113,0.8494241,0.8316431,0.9201226,0.7936656,0.8515862,0.8342386,0.8883325,0.81388104,0.73305285,0.8205642,0.8158606,0.82456553,0.76958585,0.6923591,0.905517,0.84282786,0.8732718,0.61778784,0.8320142,1.0000001,0.5903156,0.83122915,0.7595676,0.7727194,0.7325006,0.76433265,0.7416414,0.87694836,0.8438047,0.82404184,0.8536182,0.8452761,0.8142688,0.90171576,0.912408,0.84817576,0.89590526,0.8709539,0.89883554,0.9131392,0.86008626,0.74696267,0.7877291,0.7873344,0.796415,0.8870779,0.7770814,0.82681763,0.82479906,0.75551367,0.8073679,0.81806564,0.81846994,0.8329965,0.9016874,0.9267132,0.778243,0.80220836,0.863543,0.856378,0.9248214,0.9150801,0.90164506,0.5532677,0.90968883,0.86195695,0.7578599,0.76654506,0.90680647,0.8057435,0.8787794,0.7991216,0.7180474,0.92023224,0.66058457,0.9126196,0.75131404,0.8843374,0.87806726,0.827358,0.79426396,0.83972436,0.78744876,0.7794901,0.7675345,0.6384987,0.98297834,0.65305066,0.7560828,0.81698173,0.8637881,0.7834061,0.7400922,0.7022532,0.8955316,0.82038784,0.83986926
quorum_rio_claro_sp,0.5665266,0.6367031,0.5694164,0.5715945,0.5722301,0.5939694,0.49740088,0.5889249,0.5191873,0.59674525,0.5578175,0.5893822,0.51356477,0.4660695,0.5651822,0.5110192,0.59334654,0.57137,0.7527188,0.6210971,0.51020336,0.55663407,0.5903156,1.0000002,0.5778783,0.60657775,0.5240046,0.5770313,0.5496058,0.5105254,0.61402595,0.6530546,0.46567446,0.5524138,0.6231042,0.62096685,0.59505624,0.6162975,0.6383901,0.6380057,0.5821783,0.62059987,0.6059629,0.54708016,0.5184998,0.5517136,0.5944056,0.5689149,0.6079602,0.5689819,0.51922107,0.5351554,0.55206746,0.58015347,0.5873469,0.6133312,0.50384426,0.6020311,0.623633,0.5170341,0.4713562,0.56218976,0.62502635,0.59984404,0.5791106,0.6039933,0.5478145,0.5796776,0.6087432,0.6235573,0.5727954,0.59821653,0.5762282,0.5349818,0.544178,0.6113143,0.5861453,0.5641309,0.55438745,0.5611402,0.6327437,0.5840466,0.5779903,0.51100427,0.5732539,0.60150564,0.48977637,0.5356814,0.49010372,0.6253826,0.44666392,0.5894182,0.63025415,0.62997925,0.61588013,0.5008646,0.5926447,0.54185,0.5544284,0.6240659
quorum_cotia_sp,0.85101926,0.8028642,0.8483039,0.82910866,0.8374204,0.8313205,0.81474715,0.8676772,0.69533706,0.764633,0.83272266,0.79961765,0.80528057,0.78033924,0.78289795,0.8268907,0.7261082,0.82372534,0.75851685,0.8278542,0.6681222,0.83955693,0.83122915,0.5778783,1.0000002,0.7623645,0.77313244,0.76806915,0.7606474,0.7528882,0.84783417,0.8116684,0.81098056,0.7402533,0.79713404,0.8490989,0.8563733,0.83417124,0.83814526,0.8205689,0.8437001,0.85821354,0.8452225,0.77276576,0.78468764,0.8266263,0.79748213,0.8233817,0.79937184,0.8051566,0.7908269,0.83969295,0.7786383,0.8728435,0.8432163,0.82218647,0.8143234,0.8794446,0.8272612,0.8058977,0.8242816,0.8075127,0.81798774,0.8170646,0.8403274,0.84314144,0.7241267,0.8046519,0.8078271,0.8034841,0.79442966,0.8349983,0.7594243,0.77057457,0.84403205,0.770781,0.7535758,0.64953375,0.8154933,0.79555714,0.85924685,0.8606822,0.8472731,0.76101327,0.8304564,0.8060961,0.76716125,0.77169466,0.6624752,0.8250142,0.7406335,0.86180085,0.7808641,0.77340055,0.7506434,0.8806684,0.8109902,0.8176924,0.7824645,0.8232295
quorum_guarulhos_sp,0.815379,0.7616209,0.85114896,0.80057245,0.84823895,0.81892955,0.85378885,0.8205056,0.62118834,0.68465793,0.8468802,0.8154216,0.82394135,0.82648945,0.87997377,0.83444655,0.6572529,0.70850277,0.6747129,0.70747614,0.6318933,0.804508,0.7595676,0.60657775,0.7623645,0.99999976,0.87824094,0.79509515,0.8378738,0.8210473,0.83075833,0.7026588,0.79525214,0.8032821,0.85735106,0.8174468,0.80786264,0.8023759,0.78198975,0.7631514,0.79998076,0.726498,0.79686177,0.7157496,0.64135534,0.88243365,0.73933136,0.7627063,0.84495735,0.7288543,0.74448067,0.7816276,0.8678689,0.771479,0.7999722,0.8429839,0.8129753,0.82707256,0.80621535,0.8405509,0.80480266,0.82789767,0.85163784,0.7278925,0.8125624,0.735384,0.6145032,0.6685729,0.7865406,0.84989697,0.6916797,0.84723425,0.91458124,0.73268914,0.837147,0.83090353,0.70789087,0.66307443,0.771239,0.78835034,0.7553986,0.78652877,0.7570988,0.8427112,0.87160933,0.7436727,0.72242707,0.84423935,0.83073616,0.7615994,0.5827694,0.8430877,0.69354546,0.7156717,0.8899487,0.71260387,0.76315415,0.728974,0.8432778,0.9030658
quorum_assis_sp,0.8082097,0.7301574,0.8802182,0.74250615,0.78423953,0.7745961,0.886447,0.8439265,0.58581406,0.6769879,0.8791151,0.7460585,0.85431945,0.88569045,0.86753225,0.880975,0.679962,0.7056209,0.6565484,0.7122823,0.6384319,0.8300744,0.7727194,0.5240046,0.77313244,0.87824094,0.99999994,0.76301336,0.8106127,0.85203195,0.7909786,0.6980223,0.8121602,0.7858491,0.76194584,0.75910735,0.794991,0.76111925,0.74775386,0.7387139,0.7781565,0.7570677,0.7561787,0.7446188,0.64506996,0.8584194,0.7607111,0.7957752,0.8697218,0.73449814,0.7727852,0.7991853,0.78204554,0.820589,0.8270264,0.7953546,0.82779783,0.8295351,0.76623344,0.8148988,0.8359099,0.80699325,0.8540653,0.74136764,0.7551379,0.7367531,0.6321988,0.7091247,0.79010093,0.78145814,0.73567474,0.7744831,0.89387393,0.7471232,0.87108517,0.7376434,0.69622016,0.638026,0.79130733,0.77201366,0.75104654,0.82224727,0.7300036,0.87812936,0.80582345,0.72992986,0.73049897,0.8787364,0.8866967,0.7819295,0.64838153,0.78505677,0.70753586,0.67433774,0.7590905,0.73361194,0.73529077,0.7513405,0.8801325,0.8590375
quorum_osasco_sp,0.75395596,0.7428132,0.7856026,0.72560525,0.7915461,0.7670269,0.7133944,0.75969136,0.64018786,0.7165332,0.7554347,0.7288164,0.71025914,0.76362145,0.8016752,0.7199129,0.73440015,0.71783674,0.69541276,0.7512636,0.78124213,0.7378981,0.7325006,0.5770313,0.76806915,0.79509515,0.76301336,0.9999998,0.7217707,0.7249166,0.7829647,0.7443381,0.7555975,0.72574985,0.80710864,0.7839601,0.8120542,0.7709,0.7766148,0.77121496,0.72420776,0.8003522,0.76985395,0.7704401,0.74278903,0.717259,0.8151772,0.73058176,0.76348484,0.7925689,0.74898887,0.74860245,0.7826122,0.74317497,0.77325815,0.79446757,0.74819756,0.74312675,0.7718212,0.66010296,0.71475875,0.7465037,0.79649234,0.7682289,0.74778473,0.7768674,0.7072071,0.7210208,0.8241024,0.75887716,0.7806184,0.7728766,0.7632128,0.7380917,0.7567538,0.82038367,0.7113467,0.74308217,0.73846835,0.7833981,0.77116746,0.79490364,0.757154,0.80010164,0.7162292,0.7348473,0.7119014,0.7775732,0.72056043,0.72750866,0.6678183,0.77713406,0.7447989,0.7168013,0.78768384,0.75893664,0.71742135,0.71645397,0.72857535,0.7941771
quorum_taboao_da_serra_sp,0.79157174,0.7408767,0.77172226,0.763624,0.7766416,0.7920498,0.8322464,0.8444177,0.6564272,0.71260476,0.84366846,0.7644279,0.75467813,0.7485311,0.7670388,0.82710814,0.67349553,0.7573732,0.68481374,0.7147581,0.55766183,0.80703413,0.76433265,0.5496058,0.7606474,0.8378738,0.8106127,0.7217707,0.9999999,0.7341774,0.8021022,0.7089913,0.7459103,0.7420169,0.7738414,0.790559,0.7807081,0.7842263,0.75299513,0.74507904,0.84314555,0.7451117,0.78010637,0.7178974,0.6247159,0.83915836,0.7611316,0.75971055,0.7941971,0.71516955,0.7351105,0.79258955,0.74391913,0.7628498,0.75803345,0.7786844,0.7526516,0.83950484,0.7798463,0.8148595,0.8374453,0.78052413,0.7783325,0.7385949,0.8053373,0.76791316,0.57085496,0.7066274,0.73014504,0.77599645,0.6311592,0.82852197,0.77662235,0.7075566,0.8423883,0.73277277,0.7173653,0.7140808,0.7667117,0.7286485,0.7755709,0.7833729,0.74007285,0.7399303,0.8124528,0.7327081,0.65069675,0.73962057,0.7154221,0.748983,0.592219,0.7937523,0.68327093,0.70092785,0.772725,0.7215203,0.7135054,0.74716187,0.82443166,0.8343569
quorum_leme_sp,0.79952526,0.72698736,0.9299629,0.70707464,0.7712827,0.7620069,0.8773749,0.8174153,0.5556211,0.6401607,0.8469771,0.7145455,0.849282,0.9010881,0.85683906,0.86752367,0.651529,0.6491139,0.65188926,0.7225063,0.64635795,0.8135051,0.7416414,0.5105254,0.7528882,0.8210473,0.85203195,0.7249166,0.7341774,0.9999999,0.8399036,0.6688973,0.8256059,0.77390724,0.7452998,0.8026323,0.79786384,0.73439944,0.7681958,0.73366797,0.76036376,0.73191106,0.72399855,0.7217678,0.63950807,0.85714674,0.7364625,0.76400673,0.7743645,0.7013823,0.8225441,0.76730084,0.7578104,0.7799763,0.80820453,0.82348907,0.86865497,0.819099,0.7592963,0.81211007,0.78705597,0.7775543,0.8520838,0.7247577,0.7246027,0.7225177,0.6226571,0.6713027,0.7754942,0.7838204,0.7194799,0.75503504,0.8343636,0.74334097,0.8159578,0.7140686,0.68478954,0.6191381,0.7472924,0.7948634,0.73184717,0.7787805,0.68053555,0.84984046,0.8141993,0.73922276,0.76806796,0.8313701,0.82171273,0.74033076,0.6828019,0.79292727,0.7125454,0.6656692,0.71936506,0.73636043,0.7202784,0.74731517,0.8020871,0.8403666
quorum_limeira_sp,0.8739177,0.8615692,0.8900504,0.8257774,0.89028823,0.89561534,0.85155797,0.87438536,0.77929366,0.8525149,0.85299706,0.7847905,0.83740485,0.81933445,0.85644037,0.8521785,0.73693,0.86656606,0.8304646,0.8802415,0.70223033,0.85792387,0.87694836,0.61402595,0.84783417,0.83075833,0.7909786,0.7829647,0.8021022,0.8399036,1.0,0.8466927,0.8438424,0.8138054,0.90397596,0.94585127,0.90934086,0.89532065,0.86912644,0.9115383,0.87133324,0.8587435,0.89107025,0.79995096,0.7758039,0.8318404,0.8318167,0.80648315,0.8558891,0.84009326,0.83863544,0.83397895,0.83638084,0.8367698,0.8408539,0.94236135,0.8287343,0.91301423,0.8975425,0.7965771,0.82515,0.8515425,0.8959694,0.85540855,0.86739504,0.8962358,0.6677443,0.8624939,0.88246346,0.84021115,0.79201835,0.8979119,0.82854074,0.84347254,0.84683484,0.84166,0.8409289,0.7088202,0.8815236,0.8137087,0.88896894,0.87356585,0.8427833,0.8105017,0.8362011,0.8115555,0.7742584,0.8286823,0.6991277,0.8650014,0.7353231,0.8573691,0.80725324,0.8502329,0.8571276,0.8238591,0.7546816,0.81128585,0.82794404,0.897545
quorum_araras_sp,0.817932,0.8716179,0.74871397,0.8147266,0.7677355,0.86508656,0.6947925,0.81445843,0.8322307,0.89040405,0.7677606,0.754374,0.69551826,0.6921729,0.78606653,0.72703403,0.79963833,0.8517842,0.8766561,0.8709133,0.7098415,0.7523565,0.8438047,0.6530546,0.8116684,0.7026588,0.6980223,0.7443381,0.7089913,0.6688973,0.8466927,1.0,0.7121868,0.7641369,0.81009597,0.84152114,0.87147063,0.88806427,0.86145794,0.91793287,0.80245745,0.86617976,0.89280164,0.82771933,0.7744256,0.7231282,0.788648,0.7992867,0.81028765,0.854075,0.7611366,0.7941017,0.70769405,0.7967415,0.7705033,0.80613166,0.748227,0.82966626,0.8819845,0.6990925,0.7144071,0.77676535,0.79406005,0.8890381,0.83680886,0.8944502,0.660783,0.83910656,0.8866138,0.76789474,0.81382906,0.84059906,0.69638073,0.8261249,0.7774403,0.81218106,0.86131084,0.7244243,0.81923497,0.7584386,0.8806895,0.8432132,0.8784504,0.75203454,0.7435026,0.80522776,0.7195606,0.7573041,0.61746335,0.84734964,0.6873392,0.7475412,0.81425124,0.895398,0.791661,0.75673085,0.72018325,0.798043,0.7289778,0.8253983
quorum_marilia_sp,0.8393607,0.7987951,0.83830863,0.74628186,0.83472174,0.81195676,0.82240415,0.84694326,0.66037005,0.72723997,0.8362305,0.69206506,0.8611229,0.900234,0.8701797,0.83283126,0.6161797,0.7818631,0.6841393,0.7781024,0.6176413,0.8480102,0.82404184,0.46567446,0.81098056,0.79525214,0.8121602,0.7555975,0.7459103,0.8256059,0.8438424,0.7121868,0.99999994,0.80445254,0.8308952,0.7773192,0.8468642,0.81202424,0.7755456,0.7640865,0.835114,0.7964247,0.8024442,0.7828779,0.6939131,0.8150401,0.8555176,0.7385998,0.79222965,0.76074076,0.8402345,0.80180013,0.8243048,0.79001856,0.82381016,0.81799686,0.8775846,0.85713387,0.81261814,0.7728086,0.8054497,0.8946313,0.8363013,0.7812309,0.7829183,0.76558375,0.6128082,0.75228786,0.83319527,0.7327348,0.7564008,0.8201065,0.82502556,0.83881867,0.82765085,0.7463651,0.74719137,0.5935683,0.8311951,0.7634668,0.7913635,0.88583267,0.7412147,0.84019166,0.8435904,0.71069634,0.794696,0.8050723,0.69462156,0.8056335,0.6857177,0.7837541,0.73671985,0.7208053,0.7829864,0.7500448,0.69085026,0.78604364,0.7893995,0.8037292
quorum_caraguatatuba_sp,0.8425245,0.8357685,0.80632806,0.7851177,0.7733244,0.84151965,0.79575205,0.8287081,0.7212279,0.78986776,0.84407485,0.72081196,0.87411,0.8261006,0.87750304,0.78473395,0.7007083,0.8074808,0.73661673,0.78907716,0.64768374,0.8164822,0.8536182,0.5524138,0.7402533,0.8032821,0.7858491,0.72574985,0.7420169,0.77390724,0.8138054,0.7641369,0.80445254,0.9999997,0.80058503,0.7634046,0.83662546,0.83071053,0.8381928,0.7974392,0.815972,0.79132354,0.8299668,0.79866517,0.6958817,0.7878504,0.7522824,0.7597612,0.8396008,0.75808716,0.8064186,0.7712082,0.7820813,0.7629295,0.8185049,0.8022996,0.81160176,0.836872,0.85856825,0.79915845,0.7579024,0.9095513,0.8847269,0.798917,0.8363162,0.8183278,0.54117465,0.7767205,0.8412945,0.75056374,0.7264715,0.8436146,0.7900389,0.8412552,0.81996036,0.74340785,0.82018286,0.66634053,0.90076435,0.7548237,0.7950736,0.81760275,0.7563863,0.85284543,0.8196207,0.73814666,0.7903176,0.7883247,0.72415394,0.83615625,0.60172987,0.71567607,0.7514212,0.7896796,0.80157655,0.65947205,0.68585753,0.7886945,0.8205635,0.8319595
quorum_jundiai_sp,0.8258676,0.86220074,0.80295587,0.80495656,0.92058736,0.88654315,0.7838218,0.8460014,0.7693658,0.8483313,0.80385435,0.72381353,0.81374437,0.7727572,0.8644169,0.78613317,0.6760918,0.8376791,0.8240182,0.84620166,0.650378,0.8037429,0.8452761,0.6231042,0.79713404,0.85735106,0.76194584,0.80710864,0.7738414,0.7452998,0.90397596,0.81009597,0.8308952,0.80058503,1.0000001,0.8887106,0.8749458,0.8939167,0.8381026,0.8814301,0.87533367,0.7969127,0.8907315,0.7556875,0.7144809,0.8051677,0.8153918,0.7395376,0.86221063,0.81365156,0.7971673,0.7988448,0.8981781,0.7575468,0.79154116,0.91658866,0.79332054,0.87267995,0.88989764,0.7666954,0.77654743,0.850174,0.8503308,0.80906403,0.8485153,0.8548033,0.5958223,0.79425275,0.862183,0.75633055,0.7299932,0.8794712,0.879645,0.7975733,0.8041084,0.8895508,0.82505953,0.6588457,0.83524173,0.7315471,0.85204566,0.8298938,0.8071496,0.78080714,0.81807244,0.7561158,0.6821449,0.7632857,0.6898102,0.8299075,0.6238301,0.82792634,0.7926955,0.8709878,0.9338949,0.718654,0.69065636,0.76518226,0.79030097,0.85728914
quorum_vinhedo_sp,0.8206887,0.79747045,0.8627958,0.7850995,0.85978675,0.85572624,0.82190424,0.8589212,0.7085587,0.8062353,0.8438885,0.78895485,0.7836821,0.7544124,0.81594765,0.8542573,0.76235354,0.8086652,0.801942,0.8462262,0.7320995,0.78902256,0.8142688,0.62096685,0.8490989,0.8174468,0.75910735,0.7839601,0.790559,0.8026323,0.94585127,0.84152114,0.7773192,0.7634046,0.8887106,1.0000001,0.8890171,0.854262,0.86318326,0.90661335,0.84515715,0.82701397,0.8591523,0.77562535,0.75420016,0.81661046,0.8079399,0.79943204,0.7957406,0.8376621,0.79572904,0.823666,0.8144433,0.82806695,0.81003016,0.94957304,0.7749301,0.89597714,0.8525437,0.7782616,0.77264404,0.8005887,0.8715341,0.83913517,0.84200054,0.88889587,0.6879715,0.77787185,0.8755219,0.8408824,0.7564242,0.8610785,0.8012848,0.74113536,0.851398,0.8679167,0.79592913,0.7494395,0.80046743,0.81590486,0.88774574,0.8388828,0.82496405,0.7827238,0.7909517,0.80044544,0.68993956,0.7701075,0.71061075,0.81063646,0.7035113,0.8422413,0.76980656,0.8382157,0.85072553,0.8045714,0.7821237,0.77337,0.75727487,0.8790139
quorum_sao_paulo_sp,0.8960731,0.8514973,0.8688845,0.8602025,0.84259796,0.9472866,0.7959251,0.8849087,0.7705188,0.877028,0.8812632,0.7785945,0.8175465,0.84894407,0.8781676,0.82520354,0.76082706,0.874218,0.8255481,0.8961905,0.74123734,0.8330167,0.90171576,0.59505624,0.8563733,0.80786264,0.794991,0.8120542,0.7807081,0.79786384,0.90934086,0.87147063,0.8468642,0.83662546,0.8749458,0.8890171,0.99999964,0.9413837,0.91676354,0.92530787,0.86413544,0.8888912,0.94289637,0.8591112,0.810881,0.8132943,0.8334726,0.82348955,0.8488413,0.87624127,0.8129134,0.84264517,0.7876009,0.8464254,0.88425875,0.89575386,0.8458928,0.90017617,0.9453215,0.78499746,0.7956679,0.8603641,0.8908342,0.9219842,0.91940296,0.9094355,0.6803234,0.847639,0.9289392,0.83362484,0.8281425,0.940219,0.8045588,0.85371715,0.87487626,0.79727936,0.88063014,0.71337295,0.87956536,0.8491383,0.91662073,0.90079314,0.8919266,0.8592155,0.86573815,0.8212997,0.7606386,0.8038149,0.7109021,0.8895725,0.73264146,0.8412447,0.8114797,0.8584872,0.8112092,0.80310583,0.779327,0.82541037,0.8168516,0.90084183
quorum_sao_bernardo_do_campo_sp,0.89136314,0.92743266,0.81310225,0.91297555,0.8292943,0.9853045,0.773594,0.8775987,0.8804763,0.9461324,0.8254024,0.7858999,0.79675496,0.8044584,0.8701571,0.76973855,0.74280024,0.90542036,0.8784529,0.8886342,0.6618614,0.8307942,0.912408,0.6162975,0.83417124,0.8023759,0.76111925,0.7709,0.7842263,0.73439944,0.89532065,0.88806427,0.81202424,0.83071053,0.8939167,0.854262,0.9413837,1.0,0.913462,0.95479816,0.8989161,0.8694874,0.99491054,0.83344847,0.7537495,0.80214214,0.8130478,0.8146161,0.8768264,0.8431188,0.8038219,0.83721566,0.78850317,0.8206954,0.835488,0.86310977,0.82907724,0.8939301,0.98846054,0.78735507,0.7947848,0.8680134,0.8526701,0.89304966,0.93164873,0.91245264,0.62158823,0.8721118,0.91892254,0.8137094,0.7870313,0.9507561,0.79010236,0.887042,0.82620597,0.79870534,0.9222559,0.67983687,0.89354694,0.79799587,0.90610594,0.8635111,0.92911875,0.79825747,0.8658965,0.83344716,0.7297535,0.77847546,0.6740227,0.89515185,0.6393145,0.8089695,0.8379121,0.9374509,0.8427094,0.74217373,0.74396485,0.81485647,0.81861717,0.9026674
quorum_tatui_sp,0.8968579,0.88444674,0.85796034,0.86725396,0.78442585,0.91049564,0.7740053,0.88071024,0.80152655,0.88293004,0.8733753,0.7807955,0.7828862,0.78268003,0.87502086,0.8226299,0.79650766,0.82982445,0.8380861,0.8660279,0.72310615,0.8207413,0.84817576,0.6383901,0.83814526,0.78198975,0.74775386,0.7766148,0.75299513,0.7681958,0.86912644,0.86145794,0.7755456,0.8381928,0.8381026,0.86318326,0.91676354,0.913462,0.99999946,0.9016889,0.87645304,0.8796131,0.9107958,0.8277787,0.7784288,0.7942823,0.80618715,0.8211423,0.82867956,0.88912356,0.7984389,0.7957328,0.75544167,0.8212158,0.8624979,0.8496145,0.7954385,0.87201285,0.92375493,0.7791295,0.7960545,0.84910417,0.86962104,0.88837624,0.84919083,0.86601746,0.67373955,0.8081206,0.9102758,0.82542837,0.8071032,0.8781738,0.76461136,0.8277293,0.8636639,0.8081688,0.8711194,0.7125704,0.85637045,0.85616314,0.8999202,0.87817794,0.8838156,0.8326574,0.8430569,0.84908354,0.7403427,0.7926718,0.6970007,0.843802,0.68624425,0.816261,0.8457724,0.87509,0.8038876,0.7668127,0.7922267,0.79138654,0.8150282,0.89745456
quorum_diadema_sp,0.8427679,0.9030537,0.805848,0.86272484,0.8126377,0.9409522,0.75707567,0.85739374,0.8695884,0.9442216,0.81735575,0.7698325,0.75293934,0.7550881,0.8373306,0.78529775,0.767426,0.87616116,0.9027004,0.9161183,0.7162281,0.7778195,0.89590526,0.6380057,0.8205689,0.7631514,0.7387139,0.77121496,0.74507904,0.73366797,0.9115383,0.91793287,0.7640865,0.7974392,0.8814301,0.90661335,0.92530787,0.95479816,0.9016889,0.9999999,0.8607122,0.8539413,0.9519378,0.8258711,0.7680721,0.7698739,0.8082708,0.830938,0.844478,0.8507155,0.8075193,0.84308016,0.75879395,0.834527,0.8129645,0.8927494,0.8053727,0.8940581,0.95267546,0.7405744,0.75469637,0.82094723,0.85618514,0.9029306,0.89423,0.92237496,0.67407537,0.8596213,0.94019896,0.82972085,0.80219245,0.90872616,0.76346165,0.8512752,0.813716,0.8203874,0.9127844,0.722362,0.8528273,0.8115614,0.90797174,0.8513331,0.9034376,0.7845128,0.8002459,0.84841764,0.7125275,0.77209026,0.6630187,0.88694155,0.68314314,0.7874159,0.86473393,0.93768454,0.82791245,0.7597468,0.7377908,0.7892008,0.75643927,0.8725859
