,quorum_campinas_sp,quorum_birigui_sp,quorum_mogi_das_cruzes_sp,quorum_santo_andre_sp,quorum_maua_sp,quorum_sao_vicente_sp,quorum_aruja_sp,quorum_itapeva_sp,quorum_braganca_paulista_sp,quorum_lorena_sp,quorum_salto_sp,quorum_guaratingueta_sp,quorum_votuporanga_sp,quorum_ibiuna_sp,quorum_catanduva_sp,quorum_pindamonhangaba_sp,quorum_praia_grande_sp,quorum_cajamar_sp,quorum_sumare_sp,quorum_sao_jose_dos_campos_sp,quorum_paulinia_sp,quorum_barueri_sp,quorum_sao_sebastiao_sp,quorum_rio_claro_sp,quorum_cotia_sp,quorum_guarulhos_sp,quorum_assis_sp,quorum_osasco_sp,quorum_taboao_da_serra_sp,quorum_leme_sp,quorum_limeira_sp,quorum_araras_sp,quorum_marilia_sp,quorum_caraguatatuba_sp,quorum_jundiai_sp,quorum_vinhedo_sp,quorum_sao_paulo_sp,quorum_sao_bernardo_do_campo_sp,quorum_tatui_sp,quorum_diadema_sp,quorum_varzea_paulista_sp,quorum_jau_sp,quorum_sao_caetano_do_sul_sp,quorum_jandira_sp,quorum_itapetininga_sp,quorum_aracatuca_sp,quorum_itapecerica_da_serra_sp,quorum_cruzeiro_sp,quorum_caieiras_sp,quorum_poa_sp,quorum_ubatuba_sp,quorum_itu_sp,quorum_mogi_mirim_sp,quorum_cubatao_sp,quorum_hortolandia_sp,quorum_valinhos_sp,quorum_lins_sp,quorum_embu_das_artes_sp,quorum_sao_carlos_sp,quorum_mairipora_sp,quorum_atibaia_sp,quorum_bauru_sp,quorum_franca_sp,quorum_guaruja_sp,quorum_sao_jose_do_rio_preto_sp,quorum_ferraz_de_vasconcelos_sp,quorum_votorantim_sp,quorum_mogi_guacu_sp,quorum_itanhaem_sp,quorum_franco_da_rocha_sp,quorum_sao_roque_sp,quorum_sao_joao_da_boa_vista_sp,quorum_ourinhos_sp,quorum_botucatu_sp,quorum_santana_de_parnaiba_sp,quorum_suzano_sp,quorum_sertaozinho_sp,quorum_taubate_sp,quorum_cacapava_sp,quorum_indaiatuba_sp,quorum_sorocaba_sp,quorum_bebedouro_sp,quorum_santos_sp,quorum_carapicuiba_sp,quorum_itatiba_sp,quorum_itaquaquecetuba_sp,quorum_avare_sp,quorum_araraquara_sp,quorum_ribeirao_pires_sp,quorum_campo_limpo_paulista_sp,quorum_piracicaba_sp,quorum_barretos_sp,quorum_francisco_morato_sp,quorum_ribeirao_preto_sp,quorum_americana_sp,quorum_itapevi_sp,quorum_presidente_prudente_sp,quorum_jacarei_sp,quorum_matao_sp,quorum_santa_barbara_doeste_sp
quorum_limeira_sp,0.8071569,0.7746411,0.82550645,0.8022367,0.888237,0.8098105,0.8621175,0.81658334,0.7375835,0.75822103,0.7919272,0.7822336,0.84020454,0.8203169,0.84753907,0.82270795,0.7075997,0.7812962,0.75557333,0.8063833,0.7132753,0.8296996,0.8155352,0.5816529,0.80486995,0.87600935,0.8023221,0.72080207,0.78591037,0.8916911,1.0,0.73717296,0.784441,0.78770417,0.8493136,0.94289577,0.82210594,0.80647075,0.7720889,0.8669753,0.7994437,0.7744126,0.80123234,0.727593,0.7439248,0.8178989,0.7798076,0.80005527,0.8407077,0.77349937,0.7752907,0.8013929,0.8662041,0.84238255,0.7686299,0.9258734,0.8278365,0.86178577,0.81372106,0.7907764,0.8170488,0.766708,0.9006693,0.7886499,0.79809177,0.8136218,0.6383092,0.7746454,0.8100095,0.8353889,0.7401217,0.817851,0.8731127,0.7715915,0.7905016,0.83887374,0.78550035,0.66868955,0.82906455,0.78775704,0.79910624,0.78789735,0.79349494,0.8157022,0.8210994,0.8096586,0.7624145,0.8138634,0.7471491,0.800586,0.67446417,0.8459859,0.74820566,0.73955995,0.84600633,0.80577606,0.7315865,0.76221657,0.8289695,0.887746
quorum_araras_sp,0.7696468,0.8376391,0.7824628,0.816492,0.741404,0.8284083,0.66650116,0.7657934,0.8709017,0.86699307,0.72930944,0.6329066,0.6603535,0.724225,0.76848245,0.70081204,0.79114354,0.84532607,0.83104074,0.8230318,0.6976921,0.74374753,0.8488802,0.6551949,0.78384006,0.66809744,0.6429228,0.7240086,0.68036103,0.68687725,0.73717296,1.0000004,0.6826706,0.72635484,0.79021394,0.7069019,0.85037047,0.83268523,0.8389971,0.8888577,0.7298436,0.81751096,0.85561174,0.7804276,0.76786023,0.6745301,0.77168953,0.7309074,0.77755046,0.8028605,0.66462874,0.67986447,0.6646679,0.7446264,0.77632445,0.69226205,0.69402033,0.7756224,0.839816,0.68213266,0.71063924,0.7039467,0.7929636,0.862614,0.74502647,0.88131714,0.6958949,0.8726169,0.8775766,0.7486105,0.82374233,0.7611252,0.67359567,0.80311584,0.7390594,0.76495534,0.8688656,0.6952627,0.7764087,0.71408224,0.8474817,0.80006385,0.8364045,0.7791191,0.6786051,0.7669815,0.70027614,0.75473386,0.61604387,0.82941526,0.6797048,0.7104952,0.7794914,0.8468232,0.76481813,0.7860826,0.67898476,0.7510402,0.7528855,0.82294
quorum_marilia_sp,0.826187,0.7725759,0.77711034,0.75652647,0.80919737,0.8034151,0.8120724,0.84137684,0.69924146,0.71461195,0.80466956,0.68448687,0.8747885,0.8712081,0.8660226,0.7878685,0.64954114,0.795025,0.7035748,0.77994573,0.6547186,0.8234481,0.79716635,0.5296989,0.75811505,0.7570887,0.7722895,0.68497735,0.73982084,0.7568236,0.784441,0.6826706,1.0000002,0.8356898,0.74899894,0.68274593,0.79337776,0.79164535,0.7455939,0.7467222,0.827298,0.79715246,0.7565064,0.7841694,0.7102914,0.8199204,0.861928,0.7590055,0.79940844,0.7234378,0.8030365,0.78505284,0.7901833,0.80119896,0.81908864,0.7106364,0.8777448,0.83531314,0.76676,0.8231868,0.7809142,0.8800006,0.8007084,0.7819003,0.80128837,0.754344,0.6334832,0.7510012,0.8296236,0.784458,0.7096485,0.83009386,0.77636814,0.7937778,0.78865206,0.69497937,0.7556988,0.61329794,0.83425033,0.73158884,0.7825695,0.8478677,0.72677004,0.81682175,0.84845185,0.730951,0.782179,0.73309135,0.71863204,0.8053671,0.6390456,0.77877355,0.6754395,0.6765403,0.742123,0.75238323,0.69981194,0.7885809,0.80243194,0.79103285
quorum_caraguatatuba_sp,0.817701,0.7946737,0.7424971,0.77187073,0.7975407,0.7912672,0.845291,0.83467275,0.7497054,0.74619544,0.79825556,0.6428166,0.8826201,0.89142454,0.8252288,0.7747377,0.6254964,0.8393195,0.7133231,0.7809908,0.6416905,0.83354604,0.84935737,0.5791655,0.76468503,0.7397922,0.79184735,0.67367333,0.75517833,0.76572156,0.78770417,0.72635484,0.8356898,1.0000001,0.7422926,0.7004109,0.80382055,0.76977354,0.7617533,0.772741,0.8299413,0.80718446,0.77440464,0.7810608,0.7170793,0.8153897,0.7748,0.7453984,0.86421645,0.67907345,0.77314955,0.7627577,0.7546197,0.7862965,0.8055521,0.7354226,0.8259331,0.85155785,0.7834265,0.83067703,0.83026534,0.93750435,0.8403764,0.78364635,0.8280353,0.839039,0.58536893,0.80269,0.80735654,0.72209126,0.7339562,0.81639975,0.7694243,0.82339776,0.78589743,0.6610129,0.7957551,0.6226066,0.91922,0.66318184,0.7780871,0.7918819,0.7249937,0.83407706,0.8007927,0.70215523,0.8168485,0.77781963,0.75299937,0.8551687,0.618173,0.7300707,0.7212126,0.6930586,0.7153671,0.7454437,0.65794295,0.7998625,0.85220575,0.7969215
quorum_jundiai_sp,0.7594458,0.8985456,0.7338343,0.7983094,0.89555967,0.8515385,0.7196944,0.7783808,0.84679216,0.86184424,0.7357651,0.6605973,0.77596855,0.7399699,0.82703876,0.72677577,0.7346116,0.77344745,0.8498485,0.8324599,0.6405738,0.72764677,0.7890488,0.6301017,0.7343417,0.83068216,0.72479796,0.70432764,0.73412126,0.7357276,0.8493136,0.79021394,0.74899894,0.7422926,0.99999994,0.7898276,0.77424514,0.86582017,0.8010489,0.8944076,0.8330815,0.76124656,0.86641574,0.67465246,0.68960446,0.7397948,0.7618903,0.70781255,0.835258,0.84557956,0.7334323,0.7331275,0.89914143,0.74304724,0.71202266,0.8115332,0.76542544,0.8025559,0.8566673,0.7246983,0.74221563,0.7546923,0.7805593,0.7304819,0.73296124,0.7951199,0.6062488,0.7519067,0.8329637,0.74691045,0.73362076,0.7679471,0.8699958,0.8294829,0.7359295,0.906398,0.8552846,0.65454805,0.7476535,0.6931265,0.78201413,0.72676784,0.8161892,0.76069516,0.7394365,0.779819,0.64555216,0.76117843,0.6480747,0.7883048,0.58604306,0.7605895,0.7930211,0.8691939,0.91657174,0.71928084,0.656748,0.69357973,0.76171786,0.86909807
quorum_vinhedo_sp,0.7561253,0.6918236,0.8164327,0.73768413,0.80889297,0.7244782,0.7794055,0.7698972,0.6421823,0.701085,0.77111524,0.7572313,0.7522243,0.7233316,0.7812103,0.7955307,0.70559204,0.6872101,0.7173423,0.74334073,0.7325355,0.7755495,0.70850134,0.54718196,0.79027617,0.8199055,0.7250608,0.7389697,0.7320988,0.8757521,0.94289577,0.7069019,0.68274593,0.7004109,0.7898276,1.0000002,0.8011789,0.7373029,0.7828546,0.8308156,0.7256542,0.7326879,0.7351538,0.6920645,0.7450382,0.71799767,0.7362676,0.7615392,0.74649876,0.777851,0.7180409,0.7387212,0.80301946,0.81115603,0.7471181,0.9208625,0.7378175,0.7807353,0.73157287,0.6983428,0.7317544,0.6721679,0.87777203,0.7401846,0.7185144,0.77445984,0.66523033,0.67831635,0.7702019,0.8082035,0.71008897,0.7309774,0.8056853,0.6630305,0.7693988,0.8313591,0.7119267,0.69333005,0.7089268,0.80781937,0.78618395,0.766268,0.7477192,0.774903,0.72780585,0.7773546,0.63910604,0.74229777,0.7038542,0.69192636,0.67505455,0.8126383,0.70084506,0.6948451,0.8167684,0.7935113,0.76156706,0.6884883,0.72364795,0.8489122
quorum_sao_paulo_sp,0.8478031,0.79077256,0.8707044,0.89182603,0.8008815,0.89973545,0.77475977,0.85268754,0.7787207,0.8168632,0.82412124,0.772899,0.7906021,0.8707373,0.85133374,0.8107518,0.75168085,0.86263394,0.7947367,0.84705746,0.7686821,0.8195797,0.87446177,0.6354484,0.8584137,0.79502755,0.74430203,0.8062669,0.76016605,0.80656505,0.82210594,0.85037047,0.79337776,0.80382055,0.77424514,0.8011789,0.99999994,0.8801367,0.90596473,0.85935897,0.79239386,0.8758576,0.89811814,0.84875745,0.8457066,0.76510346,0.8318616,0.8072094,0.8158803,0.81045276,0.73921555,0.76259136,0.7597574,0.8420982,0.8812016,0.7951615,0.80233264,0.84120595,0.89135283,0.7646198,0.8057449,0.79341996,0.87884045,0.89817965,0.8930612,0.88984305,0.73367316,0.8542657,0.89656365,0.8531388,0.83371776,0.92622805,0.76607364,0.8051668,0.82021785,0.7502768,0.85521376,0.7321657,0.8099464,0.83882684,0.89923096,0.86180425,0.87433815,0.87673116,0.8259739,0.82268906,0.74488413,0.8108759,0.7291235,0.8642657,0.74547774,0.8446996,0.8116759,0.7723197,0.7731483,0.8808051,0.80578184,0.8202705,0.824416,0.9000528
quorum_sao_bernardo_do_campo_sp,0.79799753,0.9095459,0.7759423,0.89427555,0.8200993,0.94583845,0.7293852,0.8024558,0.9006697,0.91255367,0.7373,0.704953,0.7734168,0.7816937,0.83545816,0.7266089,0.7402783,0.85097444,0.8595461,0.8541664,0.6600754,0.79996145,0.84751993,0.629419,0.7736425,0.7813672,0.6955768,0.70243406,0.7288679,0.74466014,0.80647075,0.83268523,0.79164535,0.76977354,0.86582017,0.7373029,0.8801367,1.0000002,0.88911366,0.91110075,0.82760596,0.8400555,0.9699675,0.7925497,0.74163026,0.74233615,0.78419244,0.73768127,0.82311285,0.8280542,0.7316773,0.72016364,0.7884322,0.76971596,0.79373187,0.74834454,0.7904658,0.82791543,0.96246636,0.72645503,0.7435272,0.7888597,0.80931073,0.83935606,0.8535868,0.8496419,0.63281494,0.8243502,0.87955785,0.80750555,0.7691141,0.87489986,0.7435924,0.88943255,0.725793,0.803478,0.9166391,0.6298317,0.80220175,0.7581085,0.8565421,0.8018228,0.91593856,0.79160106,0.78996295,0.8161982,0.7219733,0.7602638,0.62725586,0.859074,0.62584203,0.77822304,0.8312199,0.8894315,0.8546351,0.7660216,0.6923219,0.77516294,0.79681826,0.89264894
quorum_tatui_sp,0.81766117,0.8411038,0.8524362,0.8642472,0.75082666,0.8916508,0.69660366,0.8158444,0.80186564,0.85775226,0.7998631,0.72684276,0.7363033,0.7605245,0.8653698,0.78646135,0.81390375,0.7857725,0.8422278,0.85324425,0.7714419,0.7826191,0.776047,0.63611174,0.8051365,0.7536855,0.6751065,0.8085121,0.71407247,0.77377623,0.7720889,0.8389971,0.7455939,0.7617533,0.8010489,0.7828546,0.90596473,0.88911366,1.0000001,0.8747397,0.7986424,0.8447908,0.89521956,0.79299325,0.7937326,0.70258397,0.79435956,0.7683608,0.78389263,0.86422443,0.71325195,0.7134399,0.7361312,0.80892175,0.86902267,0.7562467,0.7480829,0.78969944,0.8990704,0.71154845,0.7419752,0.7560959,0.84393764,0.8519734,0.7870162,0.8262269,0.7220366,0.77301866,0.89703834,0.81621516,0.81143516,0.83078575,0.7278701,0.81545955,0.79183125,0.8026083,0.8547377,0.7545661,0.74792784,0.8552327,0.8862863,0.8383726,0.87657386,0.83594114,0.76270276,0.8517139,0.6832652,0.75233203,0.67135656,0.78905165,0.6953325,0.8002596,0.83928,0.82532734,0.80199885,0.812107,0.8228218,0.72336537,0.76004195,0.8910666
quorum_diadema_sp,0.81849146,0.90904725,0.8030528,0.8495725,0.82652366,0.89923537,0.7698443,0.83419406,0.91901124,0.9394423,0.79266405,0.6812407,0.7679562,0.7684348,0.8402243,0.7908216,0.79861754,0.84871364,0.8921268,0.8574873,0.68853056,0.7880065,0.86933756,0.62805974,0.78204083,0.75957656,0.7229987,0.7365655,0.74806345,0.8005627,0.8669753,0.8888577,0.7467222,0.772741,0.8944076,0.8308156,0.85935897,0.91110075,0.8747397,0.9999999,0.83745575,0.83981264,0.91185963,0.7804684,0.7632136,0.75908685,0.7899504,0.77886236,0.8609612,0.85152507,0.74607354,0.7621195,0.7649504,0.816972,0.78893054,0.8330765,0.7827986,0.8507868,0.8975953,0.74094105,0.77667505,0.7659805,0.8810023,0.86676013,0.7857459,0.8787493,0.69374985,0.8402161,0.90959394,0.8028565,0.8379427,0.81681734,0.7767159,0.8616568,0.79378444,0.8409729,0.92810947,0.6590563,0.81432796,0.7609674,0.86424917,0.82959086,0.8707199,0.8255687,0.75503373,0.8370216,0.72092986,0.80634487,0.68006176,0.8657886,0.65521777,0.76042986,0.88218117,0.90071166,0.85166365,0.78558266,0.7286392,0.7642443,0.7919098,0.895271
quorum_varzea_paulista_sp,0.83301264,0.8357967,0.7465567,0.82957435,0.83050406,0.84985983,0.84350514,0.9435464,0.796459,0.8345103,0.87820923,0.6974029,0.8451654,0.8211396,0.85213006,0.8553428,0.72075725,0.83014566,0.7948657,0.7887956,0.6036802,0.8101596,0.8475439,0.5675664,0.79888666,0.76839125,0.7702997,0.6678056,0.8537587,0.7542851,0.7994437,0.7298436,0.827298,0.8299413,0.8330815,0.7256542,0.79239386,0.82760596,0.7986424,0.83745575,1.0000002,0.8108634,0.82539856,0.7474393,0.67152095,0.8707329,0.77239895,0.7952596,0.8561332,0.76460934,0.798808,0.8529736,0.7992454,0.825762,0.80220115,0.75325435,0.86282575,0.91472507,0.8175391,0.8649695,0.8643854,0.8563911,0.78856593,0.78692555,0.8036727,0.8137841,0.6388824,0.79404724,0.82591796,0.7653437,0.7372584,0.83201873,0.8080684,0.8028985,0.87817085,0.74499035,0.8315661,0.62359333,0.79855543,0.700665,0.8252326,0.7784377,0.78757197,0.77657294,0.8559619,0.7721616,0.72172016,0.7467973,0.71384764,0.852381,0.57908714,0.77937996,0.7778889,0.8018077,0.78864205,0.74199307,0.7118309,0.7604873,0.83721066,0.8269547
quorum_jau_sp,0.8562492,0.8003208,0.81121737,0.81510884,0.81799823,0.8449626,0.7614648,0.84069383,0.77648807,0.834585,0.8208772,0.6691264,0.8002667,0.8052634,0.8229054,0.80128896,0.7888481,0.8945061,0.8034936,0.87010074,0.7849773,0.8424614,0.8494581,0.6551306,0.8383943,0.7259025,0.72389597,0.791367,0.73374254,0.7669132,0.7744126,0.81751096,0.79715246,0.80718446,0.76124656,0.7326879,0.8758576,0.8400555,0.8447908,0.83981264,0.8108634,1.0000001,0.82251763,0.8660737,0.8282301,0.76545984,0.81710094,0.7786984,0.8214497,0.83132327,0.79503137,0.76055735,0.7246393,0.8105804,0.8706817,0.76866376,0.7883431,0.82987297,0.82694453,0.7777238,0.80613446,0.8149563,0.849527,0.89918846,0.822515,0.90357304,0.74456924,0.8767098,0.8858049,0.7959995,0.8051326,0.8581481,0.74201256,0.798385,0.817192,0.74788415,0.8545141,0.6669253,0.8233644,0.75229526,0.9117453,0.8469827,0.79960126,0.83962554,0.7596921,0.76577884,0.7581127,0.774273,0.6936414,0.87806094,0.7749052,0.7609525,0.80702984,0.7898387,0.7499038,0.8434805,0.7382679,0.8234166,0.8458077,0.8251278
quorum_sao_caetano_do_sul_sp,0.7870086,0.9035547,0.77860653,0.91298294,0.8104961,0.9566169,0.7320101,0.8033087,0.9090327,0.91568696,0.72395706,0.71036494,0.76171017,0.79698014,0.836509,0.727271,0.7231511,0.8644265,0.8542894,0.8536156,0.6557844,0.7651887,0.86625874,0.6185625,0.7750203,0.7739972,0.6959518,0.7012779,0.7341127,0.73291385,0.80123234,0.85561174,0.7565064,0.77440464,0.86641574,0.7351538,0.89811814,0.9699675,0.89521956,0.91185963,0.82539856,0.82251763,0.99999976,0.7873803,0.7368813,0.73604244,0.76195115,0.73892987,0.8231104,0.80365366,0.7219834,0.7239694,0.79301083,0.7788685,0.7824448,0.7406167,0.77232504,0.8281767,0.97431004,0.7302314,0.74815017,0.7794246,0.8099182,0.83622104,0.85573995,0.85760224,0.6141119,0.83303976,0.8783299,0.7910833,0.78532326,0.87930685,0.74640036,0.9012252,0.7394564,0.7897855,0.92194855,0.64450276,0.7926331,0.74205375,0.84519094,0.78206635,0.94651204,0.79606897,0.78766173,0.82857937,0.71849275,0.76663256,0.63608974,0.8684312,0.6213244,0.7803219,0.8399318,0.88338584,0.8261434,0.7772107,0.6935022,0.7878792,0.78987044,0.90029645
quorum_jandira_sp,0.7892252,0.73810035,0.7656617,0.768048,0.70596826,0.79050756,0.71027195,0.8086102,0.7085289,0.76927024,0.7734272,0.6330969,0.74045455,0.80155444,0.78515685,0.7773942,0.69524616,0.79997087,0.70344317,0.78337276,0.70778227,0.81236887,0.81710327,0.542444,0.7846758,0.65390605,0.69316024,0.7240197,0.6775325,0.70898855,0.727593,0.7804276,0.7841694,0.7810608,0.67465246,0.6920645,0.84875745,0.7925497,0.79299325,0.7804684,0.7474393,0.8660737,0.7873803,0.99999994,0.77799404,0.71604604,0.7841953,0.7561697,0.73998636,0.7295991,0.7261271,0.72615916,0.6850158,0.79412663,0.8244593,0.6989656,0.75726134,0.8021288,0.76641,0.71900177,0.7249578,0.7928424,0.8379303,0.93723726,0.77046996,0.8233719,0.6557128,0.7751214,0.83376753,0.75024253,0.7694429,0.8017425,0.6626475,0.7437685,0.78069127,0.6847974,0.7953361,0.6242098,0.8150608,0.7174654,0.81157535,0.8601868,0.77414036,0.82985115,0.720653,0.7172618,0.74168444,0.7126977,0.64871585,0.823001,0.71413827,0.7195695,0.70408994,0.71034557,0.7297969,0.7912285,0.7082143,0.93303275,0.78836,0.77071124
quorum_itapetininga_sp,0.79363286,0.6921879,0.8325802,0.737967,0.7217163,0.7402504,0.68083155,0.7541287,0.67201656,0.7333934,0.7350162,0.64907056,0.69956535,0.7382291,0.75658745,0.75593674,0.7551202,0.7595726,0.71874064,0.86315167,0.7977675,0.78333163,0.72333616,0.60305953,0.8395672,0.6981735,0.6415123,0.7988784,0.61489,0.7424075,0.7439248,0.76786023,0.7102914,0.7170793,0.68960446,0.7450382,0.8457066,0.74163026,0.7937326,0.7632136,0.67152095,0.8282301,0.7368813,0.77799404,1.0000002,0.6401256,0.7767669,0.7050758,0.75267136,0.78053886,0.7332391,0.65278774,0.7137028,0.7525888,0.8317473,0.7447357,0.6818545,0.7318645,0.74268574,0.6589728,0.70756817,0.7052753,0.83109975,0.79356796,0.7362443,0.79904306,0.72794706,0.76772964,0.8176658,0.7323193,0.81111604,0.7564255,0.71495605,0.7064406,0.7398747,0.73045754,0.74662805,0.6891025,0.7363484,0.7321111,0.80915934,0.8015369,0.7378792,0.81461316,0.6715437,0.71191126,0.71296567,0.7622719,0.6553383,0.7419392,0.84091634,0.7401246,0.74661666,0.69752145,0.7028753,0.8947296,0.7590479,0.7313484,0.7461772,0.78532624
quorum_aracatuca_sp,0.89268804,0.74038136,0.7552192,0.79033065,0.82585025,0.77521574,0.9236628,0.8831781,0.6933523,0.72472036,0.83240926,0.7129917,0.8618034,0.8441739,0.8560866,0.8372208,0.6614748,0.80673933,0.70790935,0.70675176,0.54286104,0.8172584,0.82279813,0.58550125,0.7794202,0.79494643,0.8046734,0.61343026,0.8415445,0.79001313,0.8178989,0.6745301,0.8199204,0.8153897,0.7397948,0.71799767,0.76510346,0.74233615,0.70258397,0.75908685,0.8707329,0.76545984,0.73604244,0.71604604,0.6401256,0.9999999,0.7135221,0.80392706,0.8319809,0.6926266,0.7482512,0.84392774,0.7671707,0.8230752,0.76577586,0.7593104,0.87786734,0.9063305,0.7305537,0.955254,0.8855094,0.8176557,0.775519,0.75118196,0.83722377,0.7690425,0.61932516,0.750117,0.77633095,0.7600994,0.6825515,0.82102,0.82714546,0.7353805,0.8403909,0.670256,0.75602674,0.5896948,0.7909988,0.667724,0.7502761,0.71817136,0.70868456,0.7848797,0.9120155,0.71677667,0.7475566,0.7304825,0.7878306,0.8225644,0.5696773,0.78380275,0.68864036,0.6813772,0.7199898,0.745375,0.73671335,0.7575345,0.8536222,0.81414914
quorum_itapecerica_da_serra_sp,0.77346075,0.78765106,0.79315126,0.7604646,0.7641515,0.7763953,0.71716905,0.8145268,0.72243476,0.7482866,0.78896916,0.7026335,0.8018006,0.7894857,0.797894,0.7707944,0.76395136,0.77541673,0.76865447,0.82913244,0.71604425,0.8061016,0.78816557,0.58985007,0.81495357,0.7399948,0.7269254,0.82839847,0.74692816,0.7467102,0.7798076,0.77168953,0.861928,0.7748,0.7618903,0.7362676,0.8318616,0.78419244,0.79435956,0.7899504,0.77239895,0.81710094,0.76195115,0.7841953,0.7767669,0.7135221,0.99999964,0.749548,0.80198497,0.7652301,0.77631724,0.7458343,0.760219,0.78786886,0.8407086,0.7234334,0.78412193,0.7990853,0.755824,0.7184649,0.7770232,0.80364037,0.8344496,0.8136211,0.7301668,0.8117795,0.71363384,0.7782087,0.8410188,0.8032596,0.77246577,0.8238629,0.74993193,0.7458069,0.7592157,0.74847484,0.7648167,0.73627347,0.8075634,0.783111,0.8248856,0.9259539,0.7509552,0.78008187,0.7576788,0.75197744,0.733774,0.7498356,0.6498657,0.8081776,0.7100196,0.80200005,0.7407328,0.7261455,0.7635992,0.79313695,0.70168394,0.7720115,0.7707067,0.80163705
quorum_cruzeiro_sp,0.82636803,0.711432,0.7967184,0.8703106,0.75315094,0.7640885,0.7778449,0.8473997,0.704304,0.7068264,0.8354021,0.81968904,0.7554323,0.79758537,0.81729203,0.8216534,0.7403219,0.74574184,0.7142763,0.7385539,0.7043108,0.7868044,0.765277,0.5809389,0.8314216,0.7440927,0.76411295,0.6987208,0.78064644,0.7760788,0.80005527,0.7309074,0.7590055,0.7453984,0.70781255,0.7615392,0.8072094,0.73768127,0.7683608,0.77886236,0.7952596,0.7786984,0.73892987,0.7561697,0.7050758,0.80392706,0.749548,0.9999999,0.75878865,0.7355411,0.76851386,0.9348563,0.7207475,0.9454168,0.81424713,0.7304393,0.91310024,0.82057846,0.74390507,0.79605734,0.8031185,0.73209125,0.7969336,0.7885121,0.75881946,0.7565795,0.7473774,0.7232357,0.80517215,0.92545104,0.74706066,0.78075665,0.75978315,0.73426324,0.8293253,0.7166716,0.7411093,0.6675988,0.7493255,0.8691435,0.7819083,0.79731554,0.85087216,0.8116312,0.8125663,0.91181916,0.73726904,0.7727895,0.7104982,0.75065106,0.7203091,0.8220332,0.73501265,0.67074263,0.6942144,0.7942507,0.7735653,0.74272513,0.7655644,0.7998031
quorum_caieiras_sp,0.8224081,0.8416085,0.82084286,0.81290275,0.8490019,0.82865727,0.8483678,0.85371983,0.81349885,0.8286244,0.8267591,0.6541169,0.8752748,0.85847443,0.8542023,0.82841593,0.7774867,0.8486681,0.79715717,0.8236662,0.6250969,0.8276432,0.8628726,0.6078295,0.8029168,0.80674195,0.84585285,0.74454015,0.8037577,0.7986173,0.8407077,0.77755046,0.79940844,0.86421645,0.835258,0.74649876,0.8158803,0.82311285,0.78389263,0.8609612,0.8561332,0.8214497,0.8231104,0.73998636,0.75267136,0.8319809,0.80198497,0.75878865,0.99999976,0.7864648,0.7873889,0.7867878,0.79603946,0.7996647,0.8126533,0.8039692,0.82575977,0.8730378,0.8205193,0.8242531,0.8943454,0.8514026,0.85925436,0.7915745,0.79675335,0.8320305,0.64852214,0.83416235,0.8429067,0.7523074,0.767428,0.82497656,0.88074446,0.83381546,0.83178216,0.75434446,0.83553064,0.61566126,0.8696556,0.69192255,0.81178033,0.8184336,0.77835727,0.83676463,0.8160658,0.7624486,0.8003569,0.8268932,0.77777714,0.876251,0.628605,0.7711795,0.82515335,0.7898298,0.7876266,0.7950937,0.68378174,0.7739331,0.9031048,0.87415075
quorum_poa_sp,0.80897427,0.8327037,0.80723137,0.77411455,0.8093327,0.80409336,0.66237915,0.7733257,0.7558678,0.82738876,0.7965912,0.6958583,0.6949946,0.68746835,0.85013795,0.7633358,0.8664318,0.7388871,0.83486986,0.8298685,0.7765551,0.78525066,0.7138601,0.65759003,0.75459707,0.77530783,0.6688788,0.81053483,0.7146398,0.726622,0.77349937,0.8028605,0.7234378,0.67907345,0.84557956,0.777851,0.81045276,0.8280542,0.86422443,0.85152507,0.76460934,0.83132327,0.80365366,0.7295991,0.78053886,0.6926266,0.7652301,0.7355411,0.7864648,1.0,0.7005073,0.676332,0.77793014,0.7729576,0.81669,0.7793531,0.7116742,0.7461055,0.8096281,0.6730184,0.7243587,0.6926989,0.8138669,0.7790029,0.69434965,0.76600134,0.75260055,0.72875375,0.8711463,0.78735185,0.7753109,0.7463894,0.789147,0.7444866,0.7841581,0.89740616,0.8139421,0.6879316,0.69858086,0.7814988,0.8271526,0.7845347,0.79820585,0.82304287,0.69594246,0.7740818,0.6361737,0.7453304,0.68220335,0.7140007,0.7070097,0.7930726,0.79606676,0.82683367,0.86840206,0.80179083,0.77651256,0.6759803,0.7562988,0.85613257
